Date,Close/Last,Volume,Open,High,Low
8/27/2021,$237.48 ,1784024,$237.43 ,$238.37 ,$236.37 
8/26/2021,$236.95 ,2008052,$238.79 ,$238.92 ,$235.92 
8/25/2021,$238.83 ,1668152,$237.93 ,$239.60 ,$237.84 
8/24/2021,$238.43 ,1687672,$240.39 ,$240.39 ,$238.32 
8/23/2021,$239.66 ,2086876,$239.46 ,$240.07 ,$237.99 
8/20/2021,$238.49 ,1989849,$236.96 ,$239.39 ,$236.32 
8/19/2021,$237.23 ,1455420,$236.68 ,$238.12 ,$236.07 
8/18/2021,$238.08 ,2215750,$239.44 ,$239.76 ,$237.78 
8/17/2021,$240.28 ,1651984,$240.35 ,$240.84 ,$238.21 
8/16/2021,$240.97 ,2175409,$239.00 ,$241.05 ,$238.56 
8/13/2021,$238.82 ,1699655,$236.79 ,$239.00 ,$236.27 
8/12/2021,$236.67 ,1491013,$236.00 ,$236.76 ,$235.05 
8/11/2021,$235.55 ,1969137,$234.19 ,$235.94 ,$233.75 
8/10/2021,$233.45 ,2027812,$235.10 ,$235.10 ,$233.24 
8/9/2021,$234.68 ,2093074,$235.79 ,$236.07 ,$234.03 
8/6/2021,$236.26 ,1558759,$236.68 ,$237.14 ,$235.67 
8/5/2021,$236.42 ,2230520,$235.74 ,$236.81 ,$234.34 
8/4/2021,$234.83 ,2240575,$236.45 ,$236.60 ,$233.05 
8/3/2021,$236.95 ,3300009,$239.56 ,$239.95 ,$235.25 
8/2/2021,$240.10 ,2693869,$244.24 ,$244.68 ,$239.69 
7/30/2021,$242.71 ,2336831,$243.85 ,$245.41 ,$242.21 
7/29/2021,$244.02 ,2572291,$243.32 ,$245.20 ,$242.98 
7/28/2021,$241.78 ,4948543,$242.50 ,$243.80 ,$239.35 
7/27/2021,$246.35 ,3135186,$244.17 ,$247.05 ,$244.06 
7/26/2021,$243.98 ,2638431,$242.00 ,$244.57 ,$241.60 
7/23/2021,$242.96 ,3996402,$240.13 ,$245.05 ,$239.60 
7/22/2021,$238.67 ,2538299,$235.65 ,$239.69 ,$235.16 
7/21/2021,$235.93 ,2147029,$235.98 ,$238.11 ,$235.22 
7/20/2021,$234.27 ,3275605,$230.65 ,$235.52 ,$230.21 
7/19/2021,$229.26 ,3774949,$232.51 ,$233.32 ,$226.42 
7/16/2021,$234.75 ,1681193,$237.79 ,$237.88 ,$234.38 
7/15/2021,$236.88 ,2165952,$236.59 ,$237.39 ,$234.92 
7/14/2021,$237.13 ,1993375,$237.03 ,$239.05 ,$236.64 
7/13/2021,$236.17 ,1884568,$235.66 ,$237.47 ,$235.20 
7/12/2021,$235.61 ,2158655,$234.59 ,$236.24 ,$234.50 
7/9/2021,$235.68 ,2560714,$234.07 ,$236.23 ,$233.06 
7/8/2021,$232.84 ,1932661,$232.95 ,$233.83 ,$231.94 
7/7/2021,$234.63 ,2069409,$231.92 ,$234.99 ,$231.72 
7/6/2021,$232.75 ,1762707,$233.66 ,$233.90 ,$231.00 
7/2/2021,$233.63 ,1851575,$233.08 ,$234.11 ,$232.44 
7/1/2021,$232.27 ,2210460,$231.41 ,$232.40 ,$230.75 
6/30/2021,$230.99 ,2450791,$230.92 ,$232.25 ,$230.60 
6/29/2021,$230.37 ,1932185,$231.53 ,$231.71 ,$230.05 
6/28/2021,$231.09 ,2902037,$232.67 ,$232.75 ,$230.01 
6/25/2021,$232.42 ,3000115,$232.74 ,$233.41 ,$232.34 
6/24/2021,$233.33 ,1840079,$234.10 ,$235.16 ,$232.74 
6/23/2021,$233.24 ,1701512,$233.30 ,$234.45 ,$232.70 
6/22/2021,$233.88 ,1758423,$233.49 ,$234.86 ,$232.43 
6/21/2021,$232.90 ,2193090,$230.63 ,$233.23 ,$229.47 
6/18/2021,$229.62 ,4408221,$231.47 ,$232.89 ,$228.82 
6/17/2021,$233.88 ,1895716,$235.08 ,$236.27 ,$233.28 
6/16/2021,$235.58 ,2951814,$237.21 ,$237.28 ,$233.78 
6/15/2021,$236.35 ,1948582,$237.53 ,$237.81 ,$235.66 
6/14/2021,$236.98 ,1836842,$237.18 ,$237.77 ,$234.81 
6/11/2021,$236.93 ,2654270,$235.00 ,$237.50 ,$234.71 
6/10/2021,$234.59 ,2534059,$232.05 ,$234.90 ,$231.93 
6/9/2021,$231.47 ,1982276,$232.98 ,$234.32 ,$231.45 
6/8/2021,$232.64 ,2106462,$231.50 ,$233.98 ,$231.34 
6/7/2021,$231.69 ,1877063,$234.00 ,$234.07 ,$231.16 
6/4/2021,$233.38 ,1615437,$233.44 ,$233.80 ,$232.07 
6/3/2021,$232.45 ,3249444,$232.57 ,$232.76 ,$230.15 
6/2/2021,$233.78 ,3172033,$233.97 ,$234.33 ,$232.81 
6/1/2021,$233.24 ,2574575,$235.98 ,$235.99 ,$232.74 
5/28/2021,$233.89 ,2853674,$234.13 ,$234.41 ,$232.45 
