date,close_price,volume,open_price,high_price,low_price
12/12/2022,$487.68 ,2276351,$482.73 ,$487.82 ,$480.67 
12/9/2022,$483.02 ,4211132,$475.10 ,$490.09 ,$470.50 
12/8/2022,$481.42 ,2901019,$482.90 ,$483.33 ,$473.50 
12/7/2022,$481.97 ,2072597,$479.09 ,$486.54 ,$478.87 
12/6/2022,$481.16 ,2995894,$490.66 ,$491.47 ,$477.17 
12/5/2022,$488.66 ,2455346,$492.50 ,$492.70 ,$484.73 
12/2/2022,$494.53 ,3632096,$498.52 ,$498.97 ,$492.11 
12/1/2022,$503.86 ,6970367,$519.14 ,$519.14 ,$495.67 
11/30/2022,$539.25 ,3601779,$527.41 ,$542.58 ,$522.14 
11/29/2022,$528.96 ,1685739,$531.04 ,$533.72 ,$528.00 
11/28/2022,$530.92 ,1684701,$530.89 ,$536.25 ,$528.94 
11/25/2022,$533.66 ,744222,$534.16 ,$535.86 ,$533.07 
11/23/2022,$534.49 ,1288249,$534.00 ,$536.80 ,$530.40 
11/22/2022,$531.95 ,1809067,$529.96 ,$532.80 ,$526.68 
11/21/2022,$523.37 ,1268524,$525.74 ,$527.28 ,$522.08 
11/18/2022,$523.67 ,1584684,$526.87 ,$529.54 ,$518.19 
11/17/2022,$521.32 ,1903715,$519.00 ,$521.79 ,$512.96 
11/16/2022,$524.11 ,1833590,$521.31 ,$528.56 ,$520.17 
11/15/2022,$526.47 ,2502189,$520.00 ,$529.80 ,$520.00 
11/14/2022,$509.68 ,1820240,$515.77 ,$520.70 ,$509.42 
11/11/2022,$515.47 ,2393502,$513.13 ,$516.84 ,$506.71 
11/10/2022,$513.13 ,3098317,$504.95 ,$514.85 ,$501.40 
11/9/2022,$489.97 ,1640520,$491.90 ,$497.58 ,$486.86 
11/8/2022,$492.76 ,1709907,$490.73 ,$498.26 ,$484.51 
11/7/2022,$488.55 ,2036031,$477.05 ,$490.00 ,$474.50 
11/4/2022,$486.41 ,1987258,$490.40 ,$492.63 ,$476.49 
11/3/2022,$486.29 ,2010383,$480.88 ,$491.33 ,$479.71 
11/2/2022,$483.51 ,2467966,$497.80 ,$503.24 ,$483.27 
11/1/2022,$499.96 ,1586311,$503.70 ,$507.39 ,$499.78 
10/31/2022,$501.50 ,2192211,$509.64 ,$509.64 ,$500.50 
10/28/2022,$510.87 ,2369348,$497.30 ,$512.82 ,$495.97 
10/27/2022,$496.54 ,1576567,$499.81 ,$503.01 ,$494.14 
10/26/2022,$499.45 ,2089915,$498.00 ,$507.42 ,$495.69 
10/25/2022,$499.06 ,2130859,$493.32 ,$500.19 ,$490.50 
10/24/2022,$496.97 ,2366235,$481.61 ,$498.00 ,$481.01 
10/21/2022,$478.18 ,2508437,$463.71 ,$479.57 ,$462.28 
10/20/2022,$464.62 ,1709509,$471.00 ,$472.08 ,$462.91 
10/19/2022,$471.43 ,1207647,$467.81 ,$474.87 ,$466.95 
10/18/2022,$473.27 ,1863980,$473.20 ,$476.52 ,$468.83 
10/17/2022,$464.17 ,2097535,$461.65 ,$466.88 ,$460.48 
10/14/2022,$454.65 ,2304733,$472.03 ,$473.39 ,$453.79 
10/13/2022,$467.99 ,3390881,$458.19 ,$471.74 ,$449.03 
10/12/2022,$466.38 ,2043932,$474.32 ,$479.74 ,$466.30 
10/11/2022,$472.02 ,2341373,$465.00 ,$477.25 ,$463.70 
10/10/2022,$466.31 ,1616272,$469.69 ,$470.25 ,$461.61 
10/7/2022,$468.15 ,2568079,$478.26 ,$479.11 ,$466.12 
10/6/2022,$482.49 ,2430699,$483.45 ,$493.88 ,$481.92 
10/5/2022,$480.32 ,1587657,$481.30 ,$483.87 ,$474.82 
10/4/2022,$486.13 ,2175570,$483.83 ,$488.02 ,$480.73 
10/3/2022,$477.73 ,2338532,$474.50 ,$480.84 ,$470.40 
9/30/2022,$472.27 ,2436707,$480.66 ,$483.83 ,$471.87 
9/29/2022,$478.98 ,1963927,$485.61 ,$489.01 ,$474.07 
9/28/2022,$488.29 ,2419497,$481.53 ,$491.55 ,$474.19 
9/27/2022,$478.30 ,2412425,$485.49 ,$488.40 ,$475.43 
9/26/2022,$480.30 ,4001938,$465.87 ,$484.11 ,$465.21 
