date,close_price,volume,open_price,high_price,low_price
8/9/2016,$85.99 ,4158784,$85.86 ,$86.34 ,$85.68 
8/8/2016,$85.76 ,5388137,$85.61 ,$85.90 ,$85.13 
8/5/2016,$85.78 ,6729686,$86.08 ,$86.44 ,$85.53 
8/4/2016,$86.05 ,5564060,$86.12 ,$86.53 ,$85.80 
8/3/2016,$85.97 ,8188219,$86.51 ,$86.72 ,$85.46 
8/2/2016,$86.76 ,13077730,$87.02 ,$87.15 ,$86.24 
8/1/2016,$86.41 ,10415360,$85.44 ,$86.58 ,$85.42 
7/29/2016,$85.59 ,7520867,$84.89 ,$85.79 ,$84.80 
7/28/2016,$84.81 ,5910355,$84.42 ,$84.98 ,$84.40 
7/27/2016,$84.46 ,7744549,$85.24 ,$85.30 ,$84.32 
7/26/2016,$85.27 ,5374776,$85.68 ,$86.08 ,$85.17 
7/25/2016,$85.80 ,5604076,$85.53 ,$85.80 ,$85.15 
7/22/2016,$85.72 ,6165598,$85.50 ,$85.98 ,$85.45 
7/21/2016,$85.26 ,5471094,$85.02 ,$85.37 ,$84.88 
7/20/2016,$85.32 ,6288977,$85.38 ,$85.73 ,$85.13 
7/19/2016,$86.17 ,6077411,$85.67 ,$86.18 ,$85.56 
7/18/2016,$85.93 ,4781774,$86.02 ,$86.05 ,$85.70 
7/15/2016,$86.01 ,8491347,$86.25 ,$86.48 ,$85.79 
7/14/2016,$85.87 ,11341770,$86.44 ,$86.89 ,$85.85 
7/13/2016,$85.89 ,7571473,$85.81 ,$86.15 ,$85.41 
7/12/2016,$85.75 ,6645805,$85.49 ,$85.94 ,$85.19 
7/11/2016,$85.75 ,6155824,$85.61 ,$85.95 ,$84.91 
7/8/2016,$85.77 ,6827345,$84.98 ,$85.90 ,$84.77 
7/7/2016,$84.83 ,7905678,$85.23 ,$85.24 ,$84.53 
7/6/2016,$85.03 ,8350701,$85.37 ,$85.50 ,$84.74 
7/5/2016,$85.44 ,11392740,$84.48 ,$85.95 ,$84.45 
7/1/2016,$84.78 ,9522985,$84.52 ,$84.99 ,$84.51 
6/30/2016,$84.67 ,10969260,$83.91 ,$84.80 ,$83.82 
6/29/2016,$83.91 ,7926274,$82.96 ,$83.91 ,$82.91 
6/28/2016,$82.46 ,9250864,$81.44 ,$82.49 ,$80.95 
6/27/2016,$81.23 ,9619034,$81.83 ,$81.89 ,$81.00 
6/24/2016,$82.26 ,12390850,$82.61 ,$83.82 ,$81.99 
6/23/2016,$84.21 ,7344864,$83.81 ,$84.21 ,$83.57 
6/22/2016,$83.57 ,4931207,$83.50 ,$83.76 ,$83.29 
6/21/2016,$83.41 ,6594737,$83.09 ,$83.78 ,$83.09 
6/20/2016,$83.04 ,6157718,$83.52 ,$83.70 ,$83.03 
6/17/2016,$83.13 ,11740640,$83.31 ,$83.44 ,$82.35 
6/16/2016,$83.41 ,6629611,$82.67 ,$83.61 ,$82.66 
6/15/2016,$82.95 ,7075234,$83.40 ,$83.50 ,$82.82 
6/14/2016,$83.35 ,6857888,$82.55 ,$83.37 ,$82.27 
6/13/2016,$82.57 ,6157142,$82.96 ,$83.40 ,$82.53 
6/10/2016,$83.20 ,6840666,$82.77 ,$83.34 ,$82.61 
6/9/2016,$83.17 ,6144793,$82.58 ,$83.26 ,$82.43 
6/8/2016,$82.65 ,4708154,$82.37 ,$82.75 ,$82.02 
6/7/2016,$82.32 ,6320670,$82.76 ,$82.89 ,$82.25 
6/6/2016,$82.77 ,5285824,$82.40 ,$82.83 ,$82.23 
6/3/2016,$82.47 ,6306511,$81.93 ,$82.49 ,$81.78 
6/2/2016,$81.95 ,5185802,$81.53 ,$81.95 ,$81.33 
6/1/2016,$81.79 ,6178451,$80.95 ,$81.80 ,$80.86 
5/31/2016,$81.04 ,6698129,$81.58 ,$81.82 ,$80.74 
5/27/2016,$81.43 ,4322195,$81.27 ,$81.66 ,$81.16 
5/26/2016,$81.22 ,4620265,$81.48 ,$81.60 ,$81.09 
5/25/2016,$81.48 ,6050615,$81.08 ,$81.78 ,$81.01 
5/24/2016,$80.97 ,6292952,$80.30 ,$81.38 ,$80.30 
5/23/2016,$80.20 ,5620785,$80.05 ,$80.33 ,$79.85 
5/20/2016,$80.02 ,6526594,$80.44 ,$80.50 ,$79.79 
5/19/2016,$80.19 ,6237775,$79.64 ,$80.23 ,$79.45 
5/18/2016,$79.85 ,8344056,$80.59 ,$80.77 ,$79.41 
5/17/2016,$80.62 ,10188200,$81.64 ,$82.06 ,$80.33 
5/16/2016,$81.63 ,6496636,$81.01 ,$81.89 ,$80.75 
5/13/2016,$81.23 ,6569550,$82.42 ,$82.42 ,$81.00 
5/12/2016,$82.41 ,4920745,$82.48 ,$82.74 ,$82.11 
5/11/2016,$82.15 ,5973539,$82.50 ,$82.89 ,$82.13 
5/10/2016,$82.48 ,6223158,$82.15 ,$82.68 ,$82.12 
5/9/2016,$82.12 ,6718307,$82.21 ,$82.73 ,$81.97 
5/6/2016,$82.13 ,6297739,$81.42 ,$82.25 ,$81.17 
5/5/2016,$81.30 ,6399849,$81.60 ,$82.09 ,$80.92 
5/4/2016,$81.60 ,7365495,$80.87 ,$81.77 ,$80.87 
5/3/2016,$81.10 ,7608329,$80.80 ,$81.70 ,$80.69 
5/2/2016,$80.97 ,7853653,$80.02 ,$81.30 ,$80.02 
4/29/2016,$80.12 ,9390952,$79.67 ,$80.15 ,$79.37 
4/28/2016,$79.76 ,7615796,$79.48 ,$80.27 ,$79.39 
4/27/2016,$79.89 ,7688888,$79.47 ,$80.15 ,$79.10 
4/26/2016,$79.55 ,13664640,$81.50 ,$81.50 ,$79.21 
4/25/2016,$81.41 ,7646862,$80.92 ,$81.48 ,$80.42 
4/22/2016,$80.95 ,8023703,$80.40 ,$80.95 ,$79.91 
4/21/2016,$80.80 ,8801043,$81.04 ,$81.31 ,$80.55 
4/20/2016,$81.55 ,9123197,$83.29 ,$83.34 ,$81.48 
4/19/2016,$83.28 ,6600606,$82.91 ,$83.70 ,$82.85 
4/18/2016,$82.83 ,5621770,$82.29 ,$82.99 ,$82.02 
4/15/2016,$82.30 ,7298859,$82.05 ,$82.43 ,$81.85 
4/14/2016,$82.01 ,6904388,$81.95 ,$82.37 ,$81.54 
4/13/2016,$82.46 ,11730130,$83.05 ,$83.43 ,$81.84 
4/12/2016,$82.83 ,7077762,$82.71 ,$83.21 ,$82.45 
4/11/2016,$82.73 ,7081421,$83.03 ,$83.34 ,$82.66 
4/8/2016,$83.20 ,5452533,$83.44 ,$83.45 ,$82.77 
4/7/2016,$83.24 ,6655822,$83.24 ,$83.68 ,$82.87 
4/6/2016,$83.81 ,6291745,$83.14 ,$83.84 ,$83.08 
4/5/2016,$83.16 ,5259064,$83.16 ,$83.56 ,$82.99 
4/4/2016,$83.21 ,5588361,$83.65 ,$83.65 ,$83.03 
4/1/2016,$83.53 ,8028506,$82.00 ,$83.62 ,$81.93 
3/31/2016,$82.31 ,6819225,$82.75 ,$83.00 ,$82.15 
3/30/2016,$82.68 ,6925015,$83.09 ,$83.36 ,$82.65 
3/29/2016,$82.80 ,6726154,$82.66 ,$83.09 ,$82.16 
3/28/2016,$82.62 ,4988467,$82.99 ,$83.45 ,$82.52 
3/24/2016,$82.89 ,6445546,$82.46 ,$83.12 ,$82.43 
3/23/2016,$82.82 ,5594495,$82.72 ,$83.49 ,$82.58 
3/22/2016,$82.74 ,7205943,$83.28 ,$83.32 ,$82.49 
3/21/2016,$83.32 ,8625277,$83.12 ,$83.87 ,$82.91 
3/18/2016,$83.15 ,33651060,$82.86 ,$83.50 ,$82.44 
3/17/2016,$82.75 ,12055280,$81.29 ,$83.23 ,$81.28 
3/16/2016,$81.34 ,9489474,$81.31 ,$81.80 ,$80.48 
3/15/2016,$81.31 ,9273972,$81.00 ,$81.46 ,$80.76 
3/14/2016,$81.17 ,12382740,$81.57 ,$81.85 ,$80.68 
3/11/2016,$81.75 ,11105580,$82.75 ,$82.80 ,$81.44 
3/10/2016,$82.28 ,10385370,$83.13 ,$83.23 ,$81.75 
3/9/2016,$82.96 ,8949675,$83.30 ,$83.69 ,$82.68 
