Date,Close/Last,Volume,Open,High,Low
12/28/2022,$212.19 ,1607307,$215.93 ,$216.51 ,$212.01 
12/27/2022,$214.89 ,1461037,$213.90 ,$215.78 ,$213.71 
12/23/2022,$213.87 ,1300657,$212.00 ,$214.71 ,$211.46 
12/22/2022,$212.31 ,2220111,$214.34 ,$214.61 ,$208.99 
12/21/2022,$215.10 ,2625236,$212.96 ,$215.30 ,$212.75 
12/20/2022,$211.49 ,1876122,$209.57 ,$212.76 ,$209.22 
12/19/2022,$209.41 ,3089824,$209.26 ,$212.33 ,$208.37 
12/16/2022,$209.74 ,7128473,$207.35 ,$210.29 ,$206.23 
12/15/2022,$208.97 ,3221605,$212.89 ,$213.72 ,$208.03 
12/14/2022,$214.72 ,2545896,$216.22 ,$217.87 ,$213.05 
12/13/2022,$214.96 ,3449789,$219.55 ,$219.96 ,$213.14 
12/12/2022,$214.50 ,3347031,$212.16 ,$214.59 ,$211.06 
12/9/2022,$211.63 ,2260246,$213.35 ,$214.49 ,$211.40 
12/8/2022,$213.35 ,2169500,$213.85 ,$214.59 ,$212.21 
12/7/2022,$213.45 ,2983537,$213.97 ,$214.09 ,$212.01 
12/6/2022,$213.19 ,2518614,$216.27 ,$216.74 ,$211.36 
12/5/2022,$215.60 ,3078017,$217.75 ,$218.59 ,$215.20 
12/2/2022,$219.08 ,2194258,$214.83 ,$219.86 ,$214.72 
12/1/2022,$217.39 ,3990378,$220.28 ,$220.62 ,$216.35 
11/30/2022,$219.55 ,4675120,$216.32 ,$220.65 ,$213.69 
11/29/2022,$216.72 ,2101760,$215.92 ,$217.42 ,$215.18 
11/28/2022,$215.77 ,2642826,$219.70 ,$220.21 ,$215.47 
11/25/2022,$220.05 ,1119900,$217.74 ,$220.96 ,$217.74 
11/23/2022,$218.91 ,2686758,$218.79 ,$220.68 ,$218.30 
11/22/2022,$218.76 ,2516386,$217.13 ,$219.01 ,$217.00 
11/21/2022,$216.56 ,2346620,$215.00 ,$217.22 ,$213.85 
11/18/2022,$214.53 ,2974732,$216.39 ,$217.35 ,$213.16 
11/17/2022,$214.51 ,2689734,$212.25 ,$215.38 ,$212.02 
11/16/2022,$214.00 ,2447056,$215.76 ,$216.23 ,$213.31 
11/15/2022,$215.43 ,2367383,$215.36 ,$216.19 ,$213.09 
11/14/2022,$213.00 ,3074048,$212.78 ,$216.08 ,$211.83 
11/11/2022,$212.73 ,4226792,$214.59 ,$214.96 ,$211.45 
11/10/2022,$214.80 ,4354703,$214.85 ,$215.07 ,$211.15 
11/9/2022,$208.63 ,3040359,$210.00 ,$211.54 ,$208.44 
11/8/2022,$211.36 ,2631318,$209.33 ,$212.38 ,$208.88 
11/7/2022,$209.77 ,2671829,$207.70 ,$210.24 ,$207.14 
11/4/2022,$207.85 ,4125109,$206.30 ,$208.03 ,$204.21 
11/3/2022,$204.39 ,4653836,$200.37 ,$206.05 ,$199.17 
11/2/2022,$200.47 ,4692929,$203.34 ,$206.89 ,$200.05 
11/1/2022,$203.10 ,4376652,$204.45 ,$205.08 ,$201.52 
10/31/2022,$204.02 ,4433470,$202.41 ,$204.99 ,$202.29 
10/28/2022,$204.93 ,4892755,$199.00 ,$205.16 ,$196.69 
10/27/2022,$196.49 ,4754020,$193.36 ,$199.58 ,$192.80 
10/26/2022,$190.27 ,4203806,$191.63 ,$192.95 ,$189.76 
10/25/2022,$189.65 ,2907118,$186.66 ,$189.86 ,$186.20 
10/24/2022,$186.90 ,3271208,$184.51 ,$188.08 ,$183.84 
10/21/2022,$182.81 ,2959827,$176.99 ,$183.31 ,$176.52 
10/20/2022,$177.64 ,2687496,$179.36 ,$180.82 ,$177.11 
10/19/2022,$179.28 ,1688112,$179.50 ,$180.83 ,$177.94 
10/18/2022,$179.88 ,1978578,$180.18 ,$181.16 ,$177.64 
10/17/2022,$177.04 ,3437934,$177.66 ,$179.00 ,$176.13 
10/14/2022,$174.16 ,2970553,$178.15 ,$178.52 ,$173.83 
10/13/2022,$177.55 ,3223443,$169.40 ,$178.39 ,$169.22 
10/12/2022,$172.79 ,2727972,$174.06 ,$175.00 ,$172.20 
10/11/2022,$173.62 ,2908319,$171.40 ,$175.76 ,$170.78 
10/10/2022,$171.89 ,1932124,$172.81 ,$173.80 ,$170.12 
10/7/2022,$171.41 ,2961648,$173.59 ,$174.16 ,$170.37 
10/6/2022,$175.04 ,2599393,$176.29 ,$177.69 ,$173.86 
10/5/2022,$177.81 ,2940249,$176.62 ,$179.77 ,$175.01 
10/4/2022,$178.19 ,3691385,$174.90 ,$178.41 ,$174.83 
10/3/2022,$173.04 ,3379168,$170.07 ,$174.38 ,$169.08 
9/30/2022,$166.97 ,3810273,$170.10 ,$171.20 ,$166.63 
9/29/2022,$170.07 ,3116986,$173.36 ,$173.36 ,$168.11 
9/28/2022,$173.83 ,3077877,$171.86 ,$174.76 ,$170.43 
9/27/2022,$170.07 ,2692445,$170.86 ,$172.46 ,$168.38 
9/26/2022,$170.07 ,3271638,$171.53 ,$172.33 ,$168.86 
9/23/2022,$171.38 ,3202433,$172.78 ,$174.30 ,$169.92 
9/22/2022,$173.25 ,2229980,$173.54 ,$174.75 ,$172.02 
9/21/2022,$174.30 ,2505538,$177.91 ,$179.63 ,$174.29 
9/20/2022,$177.01 ,2478881,$177.04 ,$177.55 ,$175.07 
9/19/2022,$178.63 ,2416251,$176.00 ,$179.07 ,$175.74 
9/16/2022,$177.35 ,6417901,$173.56 ,$177.64 ,$172.52 
9/15/2022,$176.86 ,3452101,$179.14 ,$179.99 ,$176.20 
